time,z,air_pressure_at_mean_sea_level,air_pressure_at_mean_sea_level_qc_agg,dew_point_temperature,dew_point_temperature_qc_agg,air_temperature,air_temperature_qc_agg,visibility_in_air,visibility_in_air_qc_agg,wind_speed_of_gust,wind_speed_of_gust_qc_agg,wind_speed,wind_speed_qc_agg,wind_from_direction,wind_from_direction_qc_agg
UTC,m,millibars,,degree_Celsius,,degree_Celsius,,m,,m.s-1,,m.s-1,,degrees,
2022-07-19T23:53:00Z,0.0,NaN,2,24.0,2,30.0,2,16093.44,2,NaN,2,3.0866666667,2,250.0,2
2022-07-20T00:53:00Z,0.0,NaN,2,24.0,2,29.0,2,16093.44,2,NaN,2,2.5722222222,2,240.0,2
2022-07-20T11:53:00Z,0.0,NaN,2,24.0,2,26.0,2,16093.44,2,NaN,2,2.0577777778,2,120.0,2
2022-07-20T12:53:00Z,0.0,NaN,2,24.0,2,28.0,2,16093.44,2,NaN,2,2.5722222222,2,120.0,2
2022-07-20T13:53:00Z,0.0,1018.2,2,24.4,2,30.6,2,16093.44,2,NaN,2,2.0577777778,2,160.0,2
2022-07-20T14:53:00Z,0.0,1018.2,2,23.9,2,31.1,2,16093.44,2,NaN,2,3.0866666667,2,220.0,2
2022-07-20T15:53:00Z,0.0,1018.0,2,23.9,2,31.1,2,16093.44,2,NaN,2,3.6011111111,2,240.0,2
2022-07-20T16:53:00Z,0.0,1017.6,2,23.9,2,31.7,2,16093.44,2,NaN,2,4.63,2,260.0,2
2022-07-20T17:53:00Z,0.0,1017.2,2,23.9,2,32.2,2,16093.44,2,NaN,2,4.1155555556,2,250.0,2
2022-07-20T18:53:00Z,0.0,1016.6,2,23.9,2,32.2,2,16093.44,2,NaN,2,4.63,2,240.0,2
2022-07-20T19:53:00Z,0.0,1016.2,2,24.4,2,31.7,2,16093.44,2,NaN,2,5.1444444444,2,260.0,2
2022-07-20T20:53:00Z,0.0,1016.0,2,23.3,2,32.2,2,16093.44,2,9.26,2,5.6588888889,2,270.0,2
2022-07-20T21:53:00Z,0.0,1015.9,2,23.9,2,31.7,2,16093.44,2,NaN,2,5.1444444444,2,290.0,2
2022-07-20T22:53:00Z,0.0,1015.9,2,23.9,2,31.1,2,16093.44,2,NaN,2,4.63,2,330.0,2
2022-07-20T23:53:00Z,0.0,1016.0,2,23.3,2,30.0,2,16093.44,2,NaN,2,4.1155555556,2,320.0,2
2022-07-21T00:53:00Z,0.0,1016.3,2,23.3,2,28.9,2,16093.44,2,NaN,2,2.5722222222,2,360.0,2
2022-07-21T01:53:00Z,0.0,1016.2,2,23.3,2,28.9,2,16093.44,2,NaN,2,2.0577777778,2,10.0,2
2022-07-21T02:53:00Z,0.0,1016.2,2,22.2,2,27.8,2,16093.44,2,NaN,2,2.0577777778,2,100.0,2
2022-07-21T03:53:00Z,0.0,1016.2,2,21.7,2,26.1,2,16093.44,2,NaN,2,3.0866666667,2,120.0,2
2022-07-21T04:53:00Z,0.0,1015.9,2,21.1,2,25.0,2,16093.44,2,NaN,2,3.0866666667,2,130.0,2
2022-07-21T05:53:00Z,0.0,1015.4,2,20.6,2,25.0,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-21T06:53:00Z,0.0,1015.2,2,21.1,2,25.0,2,16093.44,2,NaN,2,1.5433333333,2,50.0,2
2022-07-21T07:53:00Z,0.0,1015.0,2,21.7,2,24.4,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-21T08:53:00Z,0.0,1015.0,2,21.7,2,24.4,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-21T09:53:00Z,0.0,1015.5,2,22.2,2,23.9,2,16093.44,2,NaN,2,1.5433333333,2,70.0,2
2022-07-21T10:53:00Z,0.0,1015.6,2,22.2,2,23.9,2,16093.44,2,NaN,2,2.5722222222,2,90.0,2
2022-07-21T11:53:00Z,0.0,1016.5,2,23.3,2,25.0,2,16093.44,2,NaN,2,3.0866666667,2,140.0,2
2022-07-21T12:53:00Z,0.0,1017.3,2,24.4,2,27.8,2,16093.44,2,NaN,2,4.1155555556,2,200.0,2
2022-07-21T13:53:00Z,0.0,1017.5,2,23.9,2,29.4,2,16093.44,2,NaN,2,3.0866666667,2,210.0,2
2022-07-21T14:53:00Z,0.0,1017.9,2,23.9,2,30.6,2,16093.44,2,NaN,2,3.6011111111,2,230.0,2
2022-07-21T15:53:00Z,0.0,1018.0,2,23.9,2,30.6,2,16093.44,2,NaN,2,4.1155555556,2,230.0,2
2022-07-21T16:53:00Z,0.0,1017.5,2,23.9,2,31.7,2,16093.44,2,NaN,2,3.0866666667,2,260.0,2
2022-07-21T17:53:00Z,0.0,1017.1,2,21.7,2,32.2,2,16093.44,2,NaN,2,4.63,2,260.0,2
2022-07-21T18:53:00Z,0.0,1016.7,2,22.8,2,32.2,2,16093.44,2,NaN,2,4.63,2,260.0,2
2022-07-21T19:53:00Z,0.0,1016.3,2,23.3,2,32.2,2,16093.44,2,NaN,2,5.6588888889,2,260.0,2
2022-07-21T20:29:00Z,0.0,NaN,2,23.9,2,31.7,2,16093.44,2,NaN,2,5.1444444444,2,280.0,2
2022-07-21T20:50:00Z,0.0,NaN,2,23.0,2,32.0,2,16093.44,2,NaN,2,5.1444444444,2,280.0,2
2022-07-21T20:53:00Z,0.0,1015.6,2,23.3,2,31.7,2,16093.44,2,NaN,2,5.1444444444,2,270.0,2
2022-07-21T21:28:00Z,0.0,NaN,2,23.3,2,31.7,2,16093.44,2,NaN,2,4.63,2,290.0,2
2022-07-21T21:43:00Z,0.0,NaN,2,23.3,2,31.1,2,16093.44,2,NaN,2,4.1155555556,2,300.0,2
2022-07-21T21:53:00Z,0.0,1015.5,2,22.2,2,31.1,2,16093.44,2,NaN,2,2.5722222222,2,300.0,2
2022-07-21T22:53:00Z,0.0,1015.6,2,22.8,2,30.6,2,16093.44,2,NaN,2,3.6011111111,2,300.0,2
2022-07-21T23:53:00Z,0.0,1015.6,2,23.3,2,30.0,2,16093.44,2,NaN,2,3.0866666667,2,290.0,2
2022-07-22T00:53:00Z,0.0,1016.2,2,21.1,2,27.8,2,16093.44,2,NaN,2,4.63,2,150.0,2
2022-07-22T01:53:00Z,0.0,1016.1,2,21.7,2,26.7,2,16093.44,2,NaN,2,1.5433333333,2,90.0,2
2022-07-22T02:53:00Z,0.0,1016.7,2,21.7,2,26.1,2,16093.44,2,NaN,2,4.1155555556,2,130.0,2
2022-07-22T03:53:00Z,0.0,1016.6,2,21.7,2,25.0,2,16093.44,2,NaN,2,2.5722222222,2,100.0,2
2022-07-22T04:53:00Z,0.0,1016.3,2,21.7,2,25.6,2,16093.44,2,NaN,2,2.0577777778,2,70.0,2
2022-07-22T05:53:00Z,0.0,1016.3,2,22.2,2,25.6,2,16093.44,2,NaN,2,1.5433333333,2,100.0,2
2022-07-22T06:53:00Z,0.0,1015.8,2,22.2,2,25.0,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-22T07:53:00Z,0.0,1016.0,2,22.2,2,25.0,2,16093.44,2,NaN,2,2.5722222222,2,70.0,2
2022-07-22T08:53:00Z,0.0,1016.5,2,22.8,2,25.0,2,16093.44,2,NaN,2,2.0577777778,2,90.0,2
2022-07-22T09:53:00Z,0.0,1016.6,2,22.2,2,24.4,2,16093.44,2,NaN,2,2.0577777778,2,110.0,2
2022-07-22T10:53:00Z,0.0,1017.3,2,22.8,2,24.4,2,16093.44,2,NaN,2,2.0577777778,2,80.0,2
2022-07-22T11:53:00Z,0.0,1017.6,2,23.3,2,25.6,2,16093.44,2,NaN,2,1.5433333333,2,130.0,2
2022-07-22T12:53:00Z,0.0,1018.0,2,23.3,2,27.8,2,16093.44,2,NaN,2,3.0866666667,2,160.0,2
2022-07-22T13:53:00Z,0.0,1018.3,2,23.3,2,30.0,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-22T14:53:00Z,0.0,1018.3,2,23.3,2,31.1,2,16093.44,2,NaN,2,2.0577777778,2,160.0,2
2022-07-22T15:53:00Z,0.0,1018.1,2,22.8,2,31.7,2,16093.44,2,NaN,2,2.5722222222,2,100.0,2
2022-07-22T16:53:00Z,0.0,1018.2,2,24.4,2,31.1,2,16093.44,2,NaN,2,3.0866666667,2,0.0,2
2022-07-22T17:53:00Z,0.0,1017.7,2,23.9,2,31.7,2,16093.44,2,NaN,2,4.63,2,230.0,2
2022-07-22T18:53:00Z,0.0,1017.5,2,23.3,2,32.2,2,16093.44,2,NaN,2,5.1444444444,2,220.0,2
2022-07-22T19:53:00Z,0.0,1016.9,2,23.3,2,32.2,2,16093.44,2,NaN,2,5.6588888889,2,250.0,2
2022-07-22T20:53:00Z,0.0,1016.7,2,23.3,2,32.2,2,16093.44,2,NaN,2,5.1444444444,2,260.0,2
2022-07-22T21:13:00Z,0.0,NaN,2,23.3,2,32.2,2,16093.44,2,NaN,2,5.1444444444,2,260.0,2
2022-07-22T21:32:00Z,0.0,NaN,2,22.8,2,31.1,2,16093.44,2,NaN,2,4.63,2,250.0,2
2022-07-22T21:53:00Z,0.0,1017.4,2,21.7,2,27.8,2,16093.44,2,11.3177777778,2,7.2022222222,2,120.0,2
2022-07-22T22:00:00Z,0.0,NaN,2,21.7,2,25.6,2,16093.44,2,11.8322222222,2,9.7744444444,2,130.0,2
2022-07-22T22:08:00Z,0.0,NaN,2,23.3,2,25.0,2,3218.688,2,NaN,2,8.7455555556,2,140.0,2
2022-07-22T22:12:00Z,0.0,NaN,2,21.7,2,23.9,2,1207.008,2,12.3466666667,2,6.6877777778,2,150.0,2
2022-07-22T22:23:00Z,0.0,NaN,2,22.8,2,23.9,2,804.672,2,NaN,2,4.1155555556,2,110.0,2
2022-07-22T22:26:00Z,0.0,NaN,2,22.8,2,23.9,2,1609.344,2,NaN,2,3.6011111111,2,70.0,2
2022-07-22T22:29:00Z,0.0,NaN,2,22.8,2,23.9,2,4828.032,2,NaN,2,2.5722222222,2,50.0,2
2022-07-22T22:53:00Z,0.0,1017.5,2,22.2,2,23.9,2,16093.44,2,NaN,2,2.5722222222,2,40.0,2
2022-07-22T23:24:00Z,0.0,NaN,2,22.8,2,23.9,2,16093.44,2,NaN,2,3.6011111111,2,20.0,2
2022-07-22T23:40:00Z,0.0,NaN,2,22.8,2,23.9,2,16093.44,2,NaN,2,4.1155555556,2,10.0,2
2022-07-22T23:53:00Z,0.0,1018.0,2,22.2,2,23.9,2,16093.44,2,NaN,2,1.5433333333,2,20.0,2
2022-07-23T00:03:00Z,0.0,NaN,2,22.2,2,23.9,2,16093.44,2,NaN,2,1.5433333333,2,0.0,2
2022-07-23T00:53:00Z,0.0,1018.6,2,22.8,2,24.4,2,16093.44,2,NaN,2,1.5433333333,2,120.0,2
2022-07-23T01:53:00Z,0.0,1019.4,2,23.3,2,25.0,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-23T02:53:00Z,0.0,1020.0,2,23.3,2,25.0,2,16093.44,2,NaN,2,1.5433333333,2,80.0,2
2022-07-23T03:53:00Z,0.0,1019.7,2,23.9,2,25.0,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-23T04:53:00Z,0.0,1019.0,2,23.9,2,24.4,2,16093.44,2,NaN,2,2.5722222222,2,90.0,2
2022-07-23T05:53:00Z,0.0,1019.1,2,23.9,2,24.4,2,16093.44,2,NaN,2,3.0866666667,2,120.0,2
2022-07-23T06:53:00Z,0.0,1018.4,2,22.8,2,24.4,2,16093.44,2,NaN,2,2.0577777778,2,110.0,2
2022-07-23T07:53:00Z,0.0,1018.2,2,22.2,2,23.9,2,16093.44,2,NaN,2,2.5722222222,2,70.0,2
2022-07-23T08:53:00Z,0.0,1018.0,2,22.2,2,23.3,2,16093.44,2,NaN,2,2.0577777778,2,60.0,2
2022-07-23T09:53:00Z,0.0,1017.7,2,21.7,2,23.3,2,16093.44,2,NaN,2,2.0577777778,2,100.0,2
2022-07-23T10:53:00Z,0.0,1018.2,2,22.2,2,23.3,2,16093.44,2,NaN,2,2.5722222222,2,90.0,2
2022-07-23T11:53:00Z,0.0,1018.7,2,22.8,2,24.4,2,16093.44,2,NaN,2,2.5722222222,2,80.0,2
2022-07-23T12:53:00Z,0.0,1019.0,2,23.3,2,26.7,2,16093.44,2,NaN,2,4.1155555556,2,110.0,2
2022-07-23T13:53:00Z,0.0,1019.2,2,23.3,2,27.8,2,16093.44,2,NaN,2,5.1444444444,2,100.0,2
2022-07-23T14:53:00Z,0.0,1019.5,2,23.9,2,30.0,2,16093.44,2,NaN,2,4.1155555556,2,130.0,2
2022-07-23T15:53:00Z,0.0,1019.8,2,23.3,2,31.1,2,16093.44,2,NaN,2,4.63,2,150.0,2
2022-07-23T16:53:00Z,0.0,1019.6,2,22.2,2,32.8,2,16093.44,2,NaN,2,3.0866666667,2,150.0,2
2022-07-23T17:53:00Z,0.0,1018.8,2,23.9,2,31.1,2,16093.44,2,NaN,2,4.1155555556,2,250.0,2
2022-07-23T18:53:00Z,0.0,1018.4,2,23.9,2,31.7,2,16093.44,2,NaN,2,4.1155555556,2,210.0,2
2022-07-23T19:51:00Z,0.0,NaN,2,24.0,2,32.0,2,16093.44,2,NaN,2,4.63,2,240.0,2
2022-07-23T19:53:00Z,0.0,1017.6,2,23.9,2,31.7,2,16093.44,2,NaN,2,4.63,2,230.0,2
2022-07-23T20:19:00Z,0.0,NaN,2,24.4,2,28.9,2,16093.44,2,NaN,2,4.1155555556,2,350.0,2
2022-07-23T20:33:00Z,0.0,NaN,2,24.4,2,30.0,2,16093.44,2,NaN,2,3.0866666667,2,330.0,2
2022-07-23T20:50:00Z,0.0,NaN,2,23.0,2,30.0,2,9656.064,2,14.4044444444,2,6.6877777778,2,50.0,2
2022-07-23T20:53:00Z,0.0,1018.1,2,23.3,2,27.8,2,2414.016,2,14.9188888889,2,6.6877777778,2,90.0,2
2022-07-23T21:03:00Z,0.0,NaN,2,20.6,2,26.1,2,1207.008,2,NaN,2,7.7166666667,2,300.0,2
2022-07-23T21:10:00Z,0.0,NaN,2,22.8,2,27.8,2,3218.688,2,NaN,2,3.0866666667,2,300.0,2
2022-07-23T21:17:00Z,0.0,NaN,2,24.4,2,27.2,2,16093.44,2,NaN,2,2.5722222222,2,0.0,2
2022-07-23T21:29:00Z,0.0,NaN,2,21.7,2,26.1,2,1207.008,2,11.3177777778,2,4.63,2,180.0,2
2022-07-23T21:38:00Z,0.0,NaN,2,21.1,2,22.8,2,804.672,2,21.0922222222,2,13.3755555556,2,150.0,2
2022-07-23T21:40:00Z,0.0,NaN,2,21.1,2,22.2,2,402.336,2,21.0922222222,2,12.3466666667,2,160.0,2
2022-07-23T21:47:00Z,0.0,NaN,2,22.0,2,22.0,2,804.672,2,17.4911111111,2,8.7455555556,2,150.0,2
2022-07-23T21:53:00Z,0.0,1019.8,2,21.7,2,22.2,2,1207.008,2,15.4333333333,2,8.2311111111,2,140.0,2
2022-07-23T22:01:00Z,0.0,NaN,2,22.2,2,22.8,2,3218.688,2,11.8322222222,2,5.1444444444,2,130.0,2
2022-07-23T22:10:00Z,0.0,NaN,2,22.8,2,22.8,2,6437.376,2,NaN,2,2.0577777778,2,220.0,2
2022-07-23T22:39:00Z,0.0,NaN,2,22.2,2,23.9,2,16093.44,2,NaN,2,3.0866666667,2,210.0,2
2022-07-23T22:53:00Z,0.0,1018.8,2,22.2,2,24.4,2,16093.44,2,NaN,2,2.0577777778,2,70.0,2
2022-07-23T23:26:00Z,0.0,NaN,2,22.8,2,23.9,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-23T23:41:00Z,0.0,NaN,2,22.8,2,23.9,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-23T23:53:00Z,0.0,1018.9,2,23.3,2,23.9,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-24T00:53:00Z,0.0,1018.9,2,23.3,2,23.9,2,16093.44,2,NaN,2,2.5722222222,2,80.0,2
2022-07-24T01:53:00Z,0.0,1020.0,2,22.8,2,23.3,2,16093.44,2,NaN,2,2.5722222222,2,60.0,2
2022-07-24T02:53:00Z,0.0,1020.4,2,22.2,2,23.3,2,16093.44,2,NaN,2,2.5722222222,2,60.0,2
2022-07-24T03:53:00Z,0.0,1020.2,2,22.2,2,23.3,2,16093.44,2,NaN,2,2.5722222222,2,80.0,2
2022-07-24T04:53:00Z,0.0,1019.5,2,22.2,2,23.3,2,16093.44,2,NaN,2,2.5722222222,2,70.0,2
2022-07-24T05:53:00Z,0.0,1018.8,2,22.8,2,23.3,2,16093.44,2,NaN,2,2.5722222222,2,90.0,2
2022-07-24T06:53:00Z,0.0,1018.2,2,22.8,2,23.9,2,16093.44,2,NaN,2,3.6011111111,2,100.0,2
2022-07-24T07:53:00Z,0.0,1017.6,2,22.8,2,23.3,2,16093.44,2,NaN,2,3.0866666667,2,80.0,2
2022-07-24T08:53:00Z,0.0,1017.9,2,22.8,2,23.3,2,16093.44,2,NaN,2,2.5722222222,2,80.0,2
2022-07-24T09:53:00Z,0.0,1018.0,2,22.8,2,23.3,2,16093.44,2,NaN,2,2.5722222222,2,90.0,2
2022-07-24T10:53:00Z,0.0,1018.5,2,23.3,2,23.9,2,16093.44,2,NaN,2,3.6011111111,2,80.0,2
2022-07-24T11:53:00Z,0.0,1018.9,2,23.9,2,24.4,2,16093.44,2,NaN,2,3.0866666667,2,90.0,2
2022-07-24T12:53:00Z,0.0,1019.2,2,24.4,2,26.7,2,16093.44,2,NaN,2,4.1155555556,2,110.0,2
2022-07-24T13:53:00Z,0.0,1019.7,2,23.9,2,28.3,2,16093.44,2,NaN,2,6.1733333333,2,130.0,2
2022-07-24T14:53:00Z,0.0,1020.0,2,23.9,2,30.0,2,16093.44,2,NaN,2,4.63,2,120.0,2
2022-07-24T15:53:00Z,0.0,1020.3,2,23.3,2,31.1,2,16093.44,2,NaN,2,5.1444444444,2,140.0,2
2022-07-24T16:53:00Z,0.0,1020.1,2,22.8,2,31.7,2,16093.44,2,NaN,2,4.1155555556,2,130.0,2
2022-07-24T17:53:00Z,0.0,1019.2,2,22.8,2,32.2,2,16093.44,2,NaN,2,4.1155555556,2,160.0,2
2022-07-24T18:53:00Z,0.0,1018.3,2,21.7,2,32.2,2,16093.44,2,NaN,2,3.6011111111,2,90.0,2
2022-07-24T19:53:00Z,0.0,1017.7,2,21.1,2,32.8,2,16093.44,2,NaN,2,NaN,2,NaN,2
2022-07-24T20:53:00Z,0.0,1017.3,2,23.9,2,31.7,2,16093.44,2,NaN,2,5.1444444444,2,280.0,2
2022-07-24T21:49:00Z,0.0,NaN,2,24.0,2,32.0,2,14484.096,2,NaN,2,NaN,2,NaN,2
2022-07-24T21:53:00Z,0.0,1017.6,2,23.3,2,28.3,2,4023.36,2,14.4044444444,2,8.7455555556,2,80.0,2
2022-07-24T21:57:00Z,0.0,NaN,2,21.7,2,25.6,2,1207.008,2,14.4044444444,2,6.6877777778,2,80.0,2
2022-07-24T22:08:00Z,0.0,NaN,2,22.2,2,26.7,2,4023.36,2,NaN,2,2.5722222222,2,290.0,2
2022-07-24T22:15:00Z,0.0,NaN,2,22.2,2,26.7,2,16093.44,2,NaN,2,2.0577777778,2,280.0,2
2022-07-24T22:27:00Z,0.0,NaN,2,22.8,2,25.6,2,16093.44,2,NaN,2,3.6011111111,2,330.0,2
2022-07-24T22:53:00Z,0.0,1017.7,2,22.2,2,27.2,2,16093.44,2,NaN,2,NaN,2,NaN,2
2022-07-24T23:31:00Z,0.0,NaN,2,18.9,2,26.7,2,16093.44,2,NaN,2,1.5433333333,2,210.0,2
2022-07-24T23:53:00Z,0.0,1017.6,2,20.6,2,26.7,2,16093.44,2,NaN,2,1.5433333333,2,150.0,2
2022-07-25T00:53:00Z,0.0,1017.7,2,22.8,2,25.6,2,16093.44,2,NaN,2,1.5433333333,2,350.0,2
2022-07-25T01:53:00Z,0.0,1018.1,2,22.8,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-25T02:53:00Z,0.0,1018.7,2,22.8,2,26.1,2,16093.44,2,NaN,2,2.0577777778,2,20.0,2
2022-07-25T03:53:00Z,0.0,1018.7,2,22.8,2,25.6,2,16093.44,2,NaN,2,1.5433333333,2,90.0,2
2022-07-25T04:53:00Z,0.0,1018.8,2,22.8,2,25.6,2,16093.44,2,NaN,2,2.0577777778,2,80.0,2
2022-07-25T05:53:00Z,0.0,1018.1,2,22.2,2,25.6,2,16093.44,2,NaN,2,3.6011111111,2,80.0,2
2022-07-25T06:53:00Z,0.0,1017.7,2,22.8,2,25.6,2,16093.44,2,NaN,2,4.1155555556,2,110.0,2
2022-07-25T07:53:00Z,0.0,1017.4,2,22.8,2,25.0,2,16093.44,2,NaN,2,3.0866666667,2,120.0,2
2022-07-25T08:53:00Z,0.0,1017.3,2,23.3,2,24.4,2,16093.44,2,NaN,2,2.5722222222,2,100.0,2
2022-07-25T09:53:00Z,0.0,1017.2,2,23.3,2,24.4,2,16093.44,2,NaN,2,3.0866666667,2,110.0,2
2022-07-25T10:53:00Z,0.0,1017.9,2,23.3,2,24.4,2,16093.44,2,NaN,2,2.0577777778,2,90.0,2
2022-07-25T11:53:00Z,0.0,1018.0,2,23.3,2,25.0,2,16093.44,2,NaN,2,3.0866666667,2,100.0,2
2022-07-25T12:53:00Z,0.0,1018.6,2,23.9,2,27.2,2,16093.44,2,NaN,2,4.1155555556,2,110.0,2
2022-07-25T13:53:00Z,0.0,1019.1,2,23.3,2,28.9,2,16093.44,2,NaN,2,5.1444444444,2,110.0,2
2022-07-25T14:53:00Z,0.0,1019.0,2,23.3,2,30.0,2,16093.44,2,NaN,2,4.63,2,110.0,2
2022-07-25T15:53:00Z,0.0,1019.2,2,22.8,2,31.1,2,16093.44,2,NaN,2,4.1155555556,2,130.0,2
2022-07-25T16:53:00Z,0.0,1019.2,2,22.2,2,31.7,2,16093.44,2,NaN,2,3.6011111111,2,110.0,2
2022-07-25T17:53:00Z,0.0,1018.6,2,22.2,2,32.8,2,16093.44,2,NaN,2,3.6011111111,2,130.0,2
2022-07-25T18:53:00Z,0.0,1018.0,2,21.7,2,32.8,2,16093.44,2,NaN,2,2.0577777778,2,100.0,2
2022-07-25T19:01:00Z,0.0,NaN,2,22.2,2,32.8,2,16093.44,2,NaN,2,1.5433333333,2,0.0,2
2022-07-25T19:20:00Z,0.0,NaN,2,24.4,2,30.6,2,16093.44,2,NaN,2,5.6588888889,2,290.0,2
2022-07-25T19:53:00Z,0.0,1017.1,2,23.3,2,30.6,2,16093.44,2,NaN,2,4.63,2,300.0,2
2022-07-25T20:14:00Z,0.0,NaN,2,23.9,2,31.7,2,16093.44,2,NaN,2,6.1733333333,2,290.0,2
2022-07-25T20:53:00Z,0.0,1017.3,2,23.3,2,28.3,2,14484.096,2,NaN,2,4.1155555556,2,230.0,2
2022-07-25T21:15:00Z,0.0,NaN,2,24.4,2,27.8,2,12874.752,2,NaN,2,3.6011111111,2,260.0,2
2022-07-25T21:29:00Z,0.0,NaN,2,23.9,2,27.8,2,16093.44,2,NaN,2,3.0866666667,2,330.0,2
2022-07-25T21:53:00Z,0.0,1017.2,2,24.4,2,26.7,2,16093.44,2,NaN,2,2.0577777778,2,340.0,2
2022-07-25T22:02:00Z,0.0,NaN,2,24.4,2,26.7,2,16093.44,2,NaN,2,3.6011111111,2,360.0,2
2022-07-25T22:31:00Z,0.0,NaN,2,22.8,2,24.4,2,2011.68,2,NaN,2,2.5722222222,2,30.0,2
2022-07-25T22:40:00Z,0.0,NaN,2,22.2,2,23.9,2,9656.064,2,NaN,2,3.6011111111,2,320.0,2
2022-07-25T22:53:00Z,0.0,1017.6,2,21.7,2,23.3,2,16093.44,2,NaN,2,2.5722222222,2,300.0,2
2022-07-25T23:11:00Z,0.0,NaN,2,21.7,2,23.3,2,16093.44,2,NaN,2,2.0577777778,2,330.0,2
2022-07-25T23:53:00Z,0.0,1018.2,2,22.8,2,24.4,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-26T00:53:00Z,0.0,1018.4,2,23.3,2,24.4,2,16093.44,2,NaN,2,2.0577777778,2,90.0,2
2022-07-26T01:53:00Z,0.0,1018.2,2,23.9,2,25.0,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-26T02:53:00Z,0.0,1018.4,2,23.9,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-26T03:53:00Z,0.0,1018.6,2,23.3,2,25.0,2,16093.44,2,NaN,2,2.0577777778,2,80.0,2
2022-07-26T04:53:00Z,0.0,1018.7,2,23.3,2,25.0,2,16093.44,2,NaN,2,2.0577777778,2,20.0,2
2022-07-26T05:53:00Z,0.0,1018.6,2,23.3,2,25.6,2,16093.44,2,NaN,2,3.0866666667,2,90.0,2
2022-07-26T06:53:00Z,0.0,1018.1,2,23.3,2,25.0,2,16093.44,2,NaN,2,2.0577777778,2,70.0,2
2022-07-26T07:53:00Z,0.0,1017.5,2,22.8,2,24.4,2,16093.44,2,NaN,2,2.0577777778,2,70.0,2
2022-07-26T08:53:00Z,0.0,1017.7,2,22.8,2,23.9,2,16093.44,2,NaN,2,2.0577777778,2,80.0,2
2022-07-26T09:53:00Z,0.0,1018.1,2,23.3,2,23.9,2,16093.44,2,NaN,2,3.0866666667,2,80.0,2
2022-07-26T10:53:00Z,0.0,1018.4,2,23.3,2,24.4,2,16093.44,2,NaN,2,3.0866666667,2,80.0,2
2022-07-26T11:53:00Z,0.0,1018.6,2,23.9,2,25.0,2,16093.44,2,NaN,2,3.0866666667,2,90.0,2
2022-07-26T12:53:00Z,0.0,1019.0,2,24.4,2,26.7,2,16093.44,2,NaN,2,4.63,2,100.0,2
2022-07-26T14:53:00Z,0.0,1019.4,2,23.9,2,30.0,2,16093.44,2,10.2888888889,2,6.1733333333,2,130.0,2
2022-07-26T15:53:00Z,0.0,1019.0,2,23.9,2,31.1,2,16093.44,2,7.7166666667,2,4.63,2,130.0,2
2022-07-26T16:53:00Z,0.0,1019.1,2,23.3,2,31.7,2,16093.44,2,NaN,2,3.6011111111,2,160.0,2
2022-07-26T17:14:00Z,0.0,NaN,2,23.3,2,31.7,2,16093.44,2,NaN,2,5.1444444444,2,120.0,2
2022-07-26T17:41:00Z,0.0,NaN,2,23.9,2,28.9,2,16093.44,2,11.8322222222,2,7.7166666667,2,210.0,2
2022-07-26T17:53:00Z,0.0,1018.7,2,22.8,2,27.2,2,14484.096,2,NaN,2,6.1733333333,2,230.0,2
2022-07-26T18:25:00Z,0.0,NaN,2,23.9,2,28.3,2,16093.44,2,NaN,2,0.0,2,0.0,2
2022-07-26T18:35:00Z,0.0,NaN,2,23.9,2,27.8,2,16093.44,2,NaN,2,3.0866666667,2,310.0,2
2022-07-26T18:43:00Z,0.0,NaN,2,23.9,2,27.2,2,16093.44,2,NaN,2,3.6011111111,2,310.0,2
2022-07-26T18:53:00Z,0.0,1018.1,2,23.3,2,27.8,2,16093.44,2,NaN,2,3.0866666667,2,320.0,2
2022-07-26T19:53:00Z,0.0,1018.5,2,23.3,2,30.0,2,16093.44,2,NaN,2,4.63,2,350.0,2
2022-07-26T20:45:00Z,0.0,NaN,2,23.9,2,29.4,2,16093.44,2,NaN,2,3.6011111111,2,350.0,2
2022-07-26T20:53:00Z,0.0,1017.5,2,23.9,2,29.4,2,16093.44,2,NaN,2,3.0866666667,2,10.0,2
2022-07-26T21:01:00Z,0.0,NaN,2,23.3,2,28.3,2,12874.752,2,NaN,2,2.0577777778,2,30.0,2
2022-07-26T21:37:00Z,0.0,NaN,2,21.7,2,22.8,2,2816.352,2,13.3755555556,2,5.6588888889,2,140.0,2
2022-07-26T21:46:00Z,0.0,NaN,2,20.6,2,21.7,2,2011.68,2,8.7455555556,2,3.6011111111,2,160.0,2
